Name,RH57,RH1,RH58,RH27,RH24,RH54,RH56,RH2,RH40,RH41,RH9,RH30,RH25,RH55,RH12,RH32,RH43,RH16,RH50,RH18,RH51,RH37,RH42,RH64,RH49,RH20,RH33,RH46,T47be,T22,T34,T97be,T87be,T67be,T35,T95be,T63be,T55be,T81be,T89be,T68be,T86be,T41,T62be,T69be,T44be,T49be,T82be,T21,T93be,T46be,T73be,T36,T4,T14,T88be,T66be
Malonic_acid,16316.96057,6573.592531,36223.80989,26709.19657,12147.66766,15559.8729,70974.17876,21255.29162,24458.00198,28679.43093,83414.24468,19278.09598,210288.1988,16492.71085,46691.08773,9989.470846,26905.97832,7675.390382,19999.61444,5369.571483,38883.5834,10985.99408,10818.06574,11496.67122,165699.0898,26792.81531,15155.89363,19921.83564,9732.256834,167769.2282,5126.727318,15030.18081,15642.44529,16617.13765,5321.258572,17315.77596,5763.571423,20419.81859,14593.72049,22297.94129,45390.48486,5969.201236,29597.16896,12192.57197,32314.31963,15991.00935,5818.854617,14077.90992,5378.893645,75449.47914,3018.541287,8413.504521,7476.158064,21279.60962,31983.85258,17807.58875,49678.63414
Propionylglycine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.52416,,,,,,,,,,,,,,,,,,
2_3_Diaminopropionic_acid,17901.20651,3407.049191,51943.38506,31850.09543,15320.36484,22444.96806,90094.65143,17473.07651,27162.93651,26289.45417,92268.47118,22087.1316,240240.9559,22970.65618,48724.61277,11208.56027,24007.81148,10556.39739,22221.14046,5352.716859,43265.37428,8193.37538,17717.00828,13518.35793,184979.8386,22364.97489,10657.87233,23233.43658,13349.68104,188757.3566,4232.088608,10521.10661,16942.59406,20770.81091,3336.529941,15283.02372,6622.970611,20765.31237,11453.61887,26283.40138,44139.69203,5223.444584,40381.23111,12750.63393,33261.77879,,5228.797647,13021.82447,14322.71961,86242.82399,4372.921034,5508.690414,5556.844198,25924.60882,38359.02336,17806.98016,64926.29834
Succinic_acid,14081.15139,34927.19604,29450.78236,26549.95974,36328.28634,6829.50393,726234.6685,7830.294564,95147.27931,423777.7348,1605690.24,46674.51574,33055.74192,1018655.317,342675.6054,10668.07325,16971.49717,3965.199304,12505.68155,1098.537331,7733.712055,38464.88874,61771.28053,299546.2705,84156.54728,180736.7698,564342.516,135203.3267,219688.7829,50084.61866,19337.65217,5659.236807,95327.23746,77223.44967,2011.263515,19945.959,3202.689921,11392.6391,5582.524468,82746.83978,1788507.352,88664.18573,282331.2778,718460.364,109707.0565,15842.56427,12125.97136,622777.942,132118.0232,16796.18748,9214.006403,172032.2135,11647.21777,114477.7392,108481.8164,3108.832226,34244.7338
D_2_Hydroxyglutaric_acid,99895.80754,58097.71611,136569.0112,50633.29317,21354.18887,54474.86817,18941.97296,60595.28571,87132.16768,35594.3266,22624.71724,113950.6495,61835.70168,20327.2711,21635.74788,21557.23704,16109.90103,44692.29224,38529.4066,2366.666304,4703.877224,6651.486224,65679.56949,32122.68614,55085.64443,5767.693057,20615.77281,5371.457549,217584.956,80807.75172,34647.34094,201637.7499,80738.15557,76428.0866,3315.465055,21803.84839,6343.300498,47127.52705,181558.4317,119228.0582,25300.39333,197253.2545,214195.3792,36345.17744,69483.36436,33598.91961,19535.99453,25486.34015,134688.7929,42220.22474,21310.53772,167837.4668,15031.58991,92428.47679,93519.85419,28109.95079,41385.12903
N_Acetylaspartic_acid,2029.528859,3025.695583,2113.787141,10095.29716,3845.922586,5530.712654,2785.905745,3292.534118,7708.088927,5888.058791,3259.104745,45666.01994,10659.99569,2348.965712,2230.455867,7177.313433,384.4128848,3238.235924,1885.593281,155.4664246,,557.1386029,1342.819667,648.8028524,2265.894603,1957.496913,1583.960029,1833.113344,18393.91688,3001.30325,1682.208434,3751.702208,11018.49192,5451.453061,706.8757022,8400.867938,1161.136832,2329.707646,4580.799141,434.1448541,3759.481102,6712.036789,1960.154989,7525.920521,5118.845027,10437.09391,1760.40168,6056.18788,4628.929932,2719.421942,4559.318115,7537.114565,3799.403575,2770.42035,10299.43216,836.4057588,1622.755349
N_Acetylglutamic_acid,267296.1479,1241911.112,360431.3864,759187.7959,208698.4932,152449.4114,101648.6129,89212.67598,1165564.232,83898.57554,60126.29918,529268.0099,807325.7796,58139.37329,556214.0802,308358.8379,41801.25963,100102.7466,58353.51652,33373.88655,30925.81136,38365.99952,235742.0631,99713.90455,565778.1009,57963.07643,74504.90229,51224.40252,1188517.471,132486.5829,274325.98,209048.6779,340318.9243,1032972.215,30697.70755,160429.4315,34154.22201,413132.3853,32114.6905,168863.2948,97196.49942,1618299.092,522157.7458,58231.71788,715076.7551,324820.2061,121410.3862,107392.5398,1037011.365,172066.5214,390165.8615,1224517.702,95359.41571,1022559.98,183547.1584,93889.09477,207217.1917
Ophthalmic_acid,684.3830321,981.1115019,1584.847743,1367.704074,435.6040315,853.092682,669.6087013,1318.258099,2423.592985,605.5787633,606.433298,2256.414068,1791.840139,404.1051305,1848.863361,515.5160627,106.5103421,427.6963255,632.9919368,90.60676847,76.53328777,131.0582493,48670.63978,602.0916086,801.3746069,273.9078359,281.6419865,226.1485926,2318.304778,,214.7154923,1452.729929,2944.007136,3328.800184,207.912217,846.7573566,352.2346598,1513.280134,1167.479683,169.0680829,549.4743024,714.0242814,2977.321356,320.8678675,1323.493678,1027.383207,637.2114837,472.6402503,1621.517688,808.8289715,456.4072031,2760.380157,790.7374756,4463.811037,1084.658843,361.1328679,1253.910702
Glutamic_acid,2205961.246,4297599.749,4845926.033,3333581.799,1603424.036,739193.9232,643893.705,1360145.898,6152399.349,1134716.445,715990.7224,5343071.83,5929080.879,1033424.811,1012118.43,1310591.464,934175.6081,557299.4455,588654.373,233766.9448,142745.9413,220935.3581,2009038.234,1067473.662,4945258.58,305096.9905,517093.602,353369.3835,10336412.44,1628870.361,1412738.765,2477762.268,4080001.427,6999365.4,160780.6898,2238324.04,424906.6649,3319663.47,4324715.491,2306730.699,790960.3102,7524590.981,5738070.068,492577.3783,4942993.875,2099213.807,916498.9454,1474909.912,8860116.31,2388151.566,1369488.174,10158194.83,354262.1919,7330063.46,1376343.919,962883.793,3807918.366
Anserine,2006.469269,804.7771932,1335.510088,8049.67554,2436.123158,8658.578194,4597.530023,3760.800901,1824.261505,3734.398097,1018.992525,18653.924,2788.55978,1236.532972,924.7416886,1507.390867,13580.50445,,1370.535323,,847.2685393,1212.196718,4992.528419,2542.779614,4742.737057,3776.854506,609.7766288,,15087.31719,1621.693849,,826.0065219,,887.240533,446.1173987,5840.135097,323.5879923,10024.48955,5497.883507,,4441.378505,1976.076337,1687.277433,4726.380807,2847.517792,907.2732451,,1825.493754,2153.61616,5132.321576,535.7974531,7334.823928,614.0083082,3789.881732,1042.345718,4042.065243,5274.999892
D_Glucosaminic_acid,,,,,,,,,,,4409.659573,,,2000.434637,1631.704412,,,,,,,,,,,,1399.318064,,,,,,,,,,,,3564.911269,,,,,,,1728.015822,,,,,,1693.570934,,,,,
Malic_acid,213998.0571,219397.0877,310420.9433,255357.0999,109371.5619,63149.6589,117123.8694,229376.9947,159347.9382,239932.2125,190132.7273,303932.4051,382770.3148,51886.17417,21670.15084,63727.68406,58897.22093,24793.06594,113598.1307,18984.0129,22728.32595,35958.77923,152020.2342,215379.5936,328811.3577,44505.57027,21496.29308,29683.14277,233496.0614,240173.3709,163595.7426,261948.38,314546.9588,434654.6957,19472.85767,304624.9054,11774.89399,391385.0432,26286.30795,178163.3786,115779.1001,175991.296,378875.9635,123441.8538,580856.2714,183407.443,125728.3111,282814.1869,212337.8189,243779.3916,124405.2715,316559.2087,73349.28864,334615.7522,197170.72,163164.3904,259995.2223
Aspartic_acid,14101.67079,23642.52801,56419.04512,21318.72782,17686.71839,16117.30637,28878.65865,17801.295,32691.00153,18747.82757,28680.74453,58182.26148,47503.9381,16693.742,10159.83812,3779.578917,3999.034135,2946.664731,6807.512096,1897.104202,,2569.098037,13132.2031,11568.85939,18592.8136,8339.693391,3475.669793,6550.507889,95164.21907,19986.32709,14086.6513,23665.65635,47858.78129,50346.41932,1155.088428,29635.80813,26814.30331,61284.47901,19937.09764,28405.58028,20432.54675,47930.06021,45245.00192,15334.87138,35611.98044,14788.46444,9061.19755,23158.41134,42714.63239,10939.03719,16003.49174,163332.2723,9867.302192,88901.99051,25849.21066,16735.0456,36181.54602
Galacturonic_acid,180130.1514,,96363.46741,15472.78871,45950.14878,72372.50937,105179.6144,36825.67279,10117.0161,113624.2028,52684.87414,24625.7948,39316.8373,25644.74464,40437.92321,10433.2447,5070.896655,8906.531738,37952.87909,,,18586.48717,53132.63805,12324.29512,15131.96475,10722.72973,83096.35721,10060.55547,,94930.69502,12481.1805,44216.2441,12467.04225,45345.71093,11150.5873,82801.89324,8887.72408,76446.30777,102249.5775,,79538.64787,16687.29349,54700.05394,186968.559,35480.42839,,17644.56193,83727.02464,8813.339268,36827.8861,9326.132193,12907.8877,85956.36051,,426761.4614,173041.0814,64322.83344
Oxalic_acid,26127.07848,26435.44087,76904.28714,62447.62442,31246.91978,36827.00596,44271.555,45158.93807,63295.79107,,44083.99672,66603.63732,61910.87623,69274.46981,44311.41371,,,24485.09397,37903.808,,,25659.90956,31127.86554,,47758.6053,21176.12605,29599.53813,35903.99735,42525.3711,,18479.94362,59179.94961,44880.73149,43460.12069,18744.06872,50951.65729,190177.9753,80390.11889,52726.82066,56184.8422,41682.55286,44170.28175,,37631.478,61258.12987,61353.19669,,45486.73948,38662.73849,186561.3778,76211.01195,42802.51457,46353.0499,,,38304.09161,49892.40013
Gama_glutamylalanine,23148.65804,12429.44525,29928.76457,23281.89122,15045.34616,37613.92725,24881.69043,50321.74876,18913.18935,26846.51753,16601.67075,55182.97768,36517.50604,49558.11593,32157.91215,12503.75074,12796.95184,4486.712365,32743.2564,2762.538408,3397.763681,6192.295052,15905.94312,13967.82228,21773.73968,10528.37856,38218.12813,8711.072085,93422.26819,46304.81417,32785.33257,36476.1275,103326.4859,34742.69432,9197.332741,24533.16379,23813.2593,34140.04946,68421.1641,16020.66733,42237.83789,88485.97342,13556.52819,27420.06564,55193.61301,46997.88433,69141.02718,28900.31471,65819.35805,49898.80662,70348.04844,106251.1759,21820.90744,81741.53971,97531.65671,23251.18307,142603.3522
Homocysteine,2118.383568,3084.129197,5102.283349,3147.445029,2247.568782,2340.440289,3554.747693,2724.175769,3624.890409,3370.970205,3574.166284,5799.155654,4544.995995,2816.886599,1399.206508,1465.459161,1516.953203,1045.098836,2260.406859,1221.095629,793.0316434,1105.308564,2209.069022,2207.864313,2697.224319,1743.495432,1124.135007,1361.462694,7203.212869,2764.760571,2300.509207,2961.279245,4849.114756,4589.491304,858.2659084,3652.028419,3492.812444,6457.550542,2486.901155,3009.807092,2885.66603,4957.050853,4261.365851,2599.816948,4111.973982,2663.384815,1981.22454,3065.675228,3738.037566,2700.174715,2340.545793,11094.18114,1894.555407,7974.795092,3331.041593,2402.988274,4369.370498
N_Acetylcadaverine,82352.72415,21496.04821,199610.3111,68694.09941,66784.78216,179445.859,3217.095174,31730.63118,212269.8661,52112.45952,10063.92539,105182.4566,93131.85196,3917.730415,20273.34737,7039.140432,9018.037605,3808.274119,31157.82814,3452.310286,197618.9637,4273.284956,116801.5424,30550.66453,17406.17819,3836.677451,24297.79141,5950.446312,12210.89867,85973.04104,67599.39255,90832.84931,55223.83991,36323.85046,24756.79477,144984.7433,55383.77724,17294.11851,6040.982437,6425.210468,4135.359704,20751.94209,115344.3366,69927.19904,33985.9649,284013.0249,6317.550411,161931.9472,22603.26305,27499.50127,76442.22796,114219.0704,28908.77067,562329.9842,312414.8357,21875.97718,35598.4754
Carnosine,,,,,,985.9499792,680.0204431,,,,202.4645196,570.6303028,,,,,,,,,,,,,,,,,,,,,,,,,,,6625.449416,,1093.489672,,,,,,,,,545.8470201,292.9570316,475.3575132,421.7741839,237.55438,,240.2173471,472.5954162
Aminoadipic_acid,15291.40199,5266.50083,10908.39025,,3539.320516,3480.166823,3436.088857,3350.056731,4968.357125,4876.866986,3096.057524,3147.979646,5796.762323,2531.872887,4130.950628,6788.015289,3364.928757,2742.099736,3294.625391,3781.898749,3877.0878,2764.815761,3380.74039,2575.091934,6204.104154,2945.80087,2369.403861,2522.214169,11401.02854,6317.710471,3007.182655,5028.803978,3965.556748,7233.756123,2937.198978,3337.866329,3263.551769,8077.110286,3815.369949,7095.386855,3045.818759,14662.70648,5661.167712,3182.497483,4950.150417,6181.529237,3232.030732,3815.21224,7660.415494,5758.773843,2714.181551,8937.38004,2841.908097,12932.0015,2962.255809,3159.841029,4063.521611
Asymmetric_dimethylarginine,22.97504964,23.17536368,91.36397187,,31.4538575,264.5946637,86.20847862,298.4989535,61.85351288,135.547932,84.75709228,246.970987,159.1982154,21.60126841,106.3351329,22.42627641,29.01585595,22.82923912,19.31906419,,6.734987221,12.41100791,25.98896167,15.55990749,48.61506666,22.59535204,14.75242662,58.0900479,44.2476992,205.7304664,,125.8591448,38.51862577,84.28118632,15.84279068,48.89599397,,4.044134387,297.2649282,15.40280465,48.01840926,126.9244131,143.074644,,107.0726243,221.8613441,,,109.0127997,50.35528864,22.63060014,361.5763434,48.66995399,,203.6897087,277.2100916,426.708688
Thymideine_monophosphatedTMP,3828.872588,,,,,10999.67559,,6913.455648,2137.626144,,1139.456837,1405.829591,1996.016825,,636.8617133,,,,,,,294.0884579,1100.658894,,759.0176495,,,,8598.689324,,1035.091361,9324.567773,2980.89275,4574.036786,,1100.05818,,,,,599.0957199,2181.760813,,1125.006858,3313.246247,10978.12094,7193.08313,,4793.520344,,2453.52666,,5277.156253,10195.4912,6097.142203,4495.796578,3585.976471
meso_Tartaric_acid,,,,,3656.399722,,,,,,,,,,1611.47717,,,,,,,,,,,,,,,,,1751.397308,,,,,,,,,,,,,,,,,,,1461.834953,,,,2645.278993,,
2_Deoxyadenosine_5_monophosphatedAMP,8092.773716,1385.507645,1041.978941,2335.265641,696.1556236,8121.878554,47.21489775,11363.83296,4354.754337,956.7799495,1465.193589,743.315169,2658.972222,220.0858114,960.5470425,637.4502139,191.92306,464.748997,1496.387054,377.6928579,360.1775888,1623.822928,2857.063788,2163.955802,3539.098391,525.5383144,437.1721741,718.1839493,15263.52831,,1434.885776,10468.0812,4908.133234,10006.62097,782.8535406,1944.997535,,,402.2918286,217.3189517,1119.36532,3155.129607,330.272145,837.0264199,9469.51224,19590.12773,37649.9686,640.2153712,6854.66043,,2383.665268,685.2813982,7045.542255,12602.00713,4384.424526,10607.91596,2998.507569
Raffinose,,,9424.401777,,,2434.702011,,,1766.051555,,,,,,7507.258418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beta_Glycerophosphoric_acid,269.7586284,366.8575062,,,,,,297.1011518,357.2352701,,376.9892965,,,,,11545.26119,3154.520032,31044.73207,4297.166673,8980.901977,2720.360793,5439.582895,7828.389364,3394.941758,13712.72668,11383.91245,2548.451992,4286.523547,643.9835909,,842.9219027,1255.773817,322.4003851,638.1403876,,395.2655108,,,2453.085711,302.5658131,,,,,537.9500607,940.421742,,,459.612395,,211.2420493,,284.2436923,,,315.0410167,
Cystine,24427.1834,21929.30795,34435.77129,26594.43021,16104.27046,20629.79455,30439.1189,46280.30848,22522.3374,16748.95098,70560.36695,27572.60447,39626.56221,12343.29891,452132.1431,,14698.06609,8940.799836,,,,6122.043819,14453.59185,15165.24272,20017.91785,9411.249419,36291.64161,17470.9841,81767.45334,34527.1982,13124.71598,37055.35866,76789.46534,66629.71359,,42978.23902,88719.92454,,68520.02505,11579.40777,21579.63521,54404.05584,37594.99404,19063.10791,65174.16598,23169.10068,,50536.7859,41376.19227,44951.26872,10443.67924,267220.6629,12014.06063,54366.45085,28646.40903,32377.57235,119804.4043
S_Adenosylmethionine,24442.72381,1890.624519,6332.144571,1655.448229,7627.877605,28646.66207,10542.47712,22025.98854,1775.491743,25517.87633,19519.9363,4519.403315,21083.36822,2002.088216,10284.92954,5238.865605,1581.526052,9955.262584,16247.83997,4240.228012,2838.264427,12729.86751,2948.45703,12167.02962,25423.99158,9035.376778,4606.424141,12170.43544,1435.848437,14395.13289,1493.271844,18486.66684,22778.20387,9392.823887,8030.299383,8284.491392,5183.467247,1550.222255,2003.193532,1608.316809,39754.31571,1640.781852,9667.065415,1367.128544,14745.07229,60171.52505,17062.26807,14459.90038,1431.925827,1856.174686,1573.429134,1699.804121,17113.30929,1513.622078,12174.71176,20286.65352,1446.402327
2_Deoxyuridine_5_phosphatedUMP,,,,,,,,3768.504804,3770.129074,,,,,,3738.463951,,,,,3829.293817,,,,,3890.158965,3759.938164,,,3833.927491,3931.167373,3796.721972,,,,,,,3955.61928,,,,3823.008088,,,,,4092.502958,,,,3727.634936,,,3982.829235,,,3887.087956
Glucaric_acid,946.1224891,,,,,,,,,,4688.12479,,,,12099.76243,,,,,,,,,,2411.146519,,793.4678206,,,,,,,986.3615383,,,,,,,,,,651.9521167,,,,,,,589.2057277,,,,,,
Adenosine_diphosphate_riboseADP_ribose,32997.92507,52778.29953,33279.55537,49845.6034,35750.09752,42403.34651,50174.35489,75429.40675,71557.86377,21414.2972,147503.9136,52279.23174,64887.13887,33878.88653,5677.092119,24218.12279,10179.65568,81672.79914,23068.5175,10738.88758,,15503.20921,83316.12978,23820.58459,36475.88684,50070.26103,17123.68033,79501.85506,46933.82873,46940.4572,16675.10135,52414.41732,35742.08508,52429.8996,10662.03711,27259.672,31059.36398,12145.73815,23406.56244,36936.94126,33275.69372,15878.85225,33881.24163,5424.120091,33718.62252,30719.7377,28899.67035,8459.561858,95838.89983,36404.82299,35174.87219,670655.3788,18872.55579,61872.26596,58803.50219,29560.62111,74003.44133
Adenosine_monophosphate_AMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.471497,,,,,,,,,,
Vitamin_B9,36663.76957,41091.12426,,48190.98167,27585.90634,30969.89809,23069.57852,37889.31621,63328.37459,12249.56472,15692.68601,75035.00587,76229.33684,13736.20141,,12625.81831,6166.682527,26963.82096,20496.00517,2059.65969,10417.27156,6012.772023,27613.96799,,40754.64819,6580.296876,11919.63762,4602.848586,86217.40279,28387.15191,20338.24773,,,51521.12034,7169.589561,66687.85453,6657.617097,24750.24431,34512.91093,229883.8539,,117059.7569,57793.73971,17502.49159,,37113.02773,27657.57596,,126804.7652,32264.43729,,94365.28817,15256.27655,49693.02798,69317.41053,25079.19241,
Cystathionine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557.820644,,,,,
Glycerol_3_phosphate,,903.7794513,,,,,,468.7957526,1138.706376,,721.8643305,,,,318.4651505,11697.58259,2470.030922,49032.67535,3856.404477,3604.244524,1680.114595,4947.357563,8292.909461,3921.130541,14272.94158,11389.81037,2694.285609,3977.928387,681.1142888,,671.9830163,1527.831702,335.0029436,343.011217,,487.7823818,,,2434.194593,,201.6276617,,,,377.4403774,874.6940418,180.1659821,,705.8164041,,,826.007152,,661.2377115,,736.6750979,
Nicotinuric_acid,,,589.7172497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680.499286,,,,,,,2046.398567,,,,,,,,
Citicoline,,,1233.342652,,,,,,326.8518732,,517.4854214,,,164.7479521,,,,350.7424127,,34.7779212,,177.6463136,,214.4642043,229.0888156,219.4711837,,,,,90.53803369,254.4870747,206.2130898,,,,186.7487052,,,,,177.7217103,59.7993259,,330.0939248,,36.2792842,43.0380664,,,,,,,,,
cis_Aconitic_acid,1351.004785,1428.988535,3117.587156,3339.721876,,1536.351491,13696.42432,3533.834017,4406.262067,,22117.63922,2737.078282,2394.373449,3312.141583,2485.066732,,1876.969422,1146.010626,1400.381738,554.237008,,821.0831543,1647.378724,1082.929133,2725.901849,1593.310082,951.725968,1242.818831,1430.163531,,,2138.206418,1033.505655,2026.190943,1065.195612,1590.791062,644.186601,1395.186646,26104.67161,,1107.70826,1834.516454,1738.821482,1364.398282,2011.977766,1651.856779,,1580.622742,948.5588746,2484.030511,,1672.752099,966.3516524,2038.259956,1461.382424,,1677.315427
Uridine_5_monophosphateUMP,,,,,,,,,,,1342.486484,,,,,,,,,,,,,,,,,,,,,,,,2996.648992,,,,,,,,,,,,10284.3064,,,,2102.494005,,1610.480659,,,,
